更新时间,#genre#
CCTV风云剧场,http://www.lizhinas.top:1009/rtp/239.252.219.89:5140
CCTV第一剧场,http://www.lizhinas.top:1009/rtp/239.252.219.86:5140
CCTV怀旧剧场,http://www.lizhinas.top:1009/rtp/239.252.219.90:5140
CCTV文化精品,http://www.lizhinas.top:1009/rtp/239.252.219.81:5140
CCTV女性时尚,http://www.lizhinas.top:1009/rtp/239.252.219.94:5140
CCTV央视台球,http://www.lizhinas.top:1009/rtp/239.252.219.80:5140
CCTV央视高网,http://www.lizhinas.top:1009/rtp/239.252.219.95:5140
CCTV电视指南,http://www.lizhinas.top:1009/rtp/239.252.219.97:5140
CCTV发现之旅,http://8.138.7.223/tv/migu.php?id=fxzl
CCTV老故事,http://8.138.7.223/tv/migu.php?id=lgs
CCTV中学生,http://8.138.7.223/tv/migu.php?id=zxs
CCTV央视文化精品,http://www.xiaomo520.cn:4020/udp/239.252.219.81:5140
CCTV高尔夫网球,http://www.xiaomo520.cn:4020/udp/239.252.219.95:5140


💓专享卫视,#genre#
湖南卫视,http://gfr.x3322.net:9901/tsfile/live/1084_1.m3u8
江苏卫视,http://gfr.x3322.net:9901/tsfile/live/1086_1.m3u8
安徽卫视,http://gfr.x3322.net:9901/tsfile/live/1092_1.m3u8
东方卫视,http://gfr.x3322.net:9901/tsfile/live/1085_1.m3u8
浙江卫视,http://gfr.x3322.net:9901/tsfile/live/1087_1.m3u8
湖北卫视,http://gfr.x3322.net:9901/tsfile/live/1088_1.m3u8
北京卫视,http://gfr.x3322.net:9901/tsfile/live/1089_1.m3u8
天津卫视,http://gfr.x3322.net:9901/tsfile/live/1090_1.m3u8
河北卫视,http://gfr.x3322.net:9901/tsfile/live/1091_1.m3u8
重庆卫视,http://gfr.x3322.net:9901/tsfile/live/1093_1.m3u8
黑龙江卫视,http://gfr.x3322.net:9901/tsfile/live/1094_1.m3u8
深圳卫视,http://gfr.x3322.net:9901/tsfile/live/1095_1.m3u8
广东卫视,http://gfr.x3322.net:9901/tsfile/live/1096_1.m3u8
辽宁卫视,http://gfr.x3322.net:9901/tsfile/live/1097_1.m3u8
山东卫视,http://gfr.x3322.net:9901/tsfile/live/1098_1.m3u8
东南卫视,http://gfr.x3322.net:9901/tsfile/live/1099_1.m3u8
贵州卫视,http://gfr.x3322.net:9901/tsfile/live/1100_1.m3u8
上海纪实,http://iptv.huuc.edu.cn/hls/docuchina.m3u8
四川卫视,http://iptv.huuc.edu.cn/hls/schd.m3u8
金鹰纪实,http://iptv.huuc.edu.cn/hls/gedocu.m3u8
江西卫视,http://iptv.huuc.edu.cn/hls/jxhd.m3u8
陕西卫视,http://mg.hmysapp.cn:177/ckmg/zb.php?id=sxws
河南卫视,http://153.0.171.163:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://153.0.171.163:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://153.0.171.163:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://153.0.171.163:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://153.0.171.163:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://153.0.171.163:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0


💓AKTV🚀📶,#genre#
明珠剧集,https://s1.m16tv.cfd/aktv/CH-19/AKTV.m3u8
翡翠剧集,https://s1.m16tv.cfd/aktv/CH-18/AKTV.m3u8
翡翠综合,https://s1.m16tv.cfd/aktv/CH-17/AKTV.m3u8
凤凰卫视中文,https://s1.m16tv.cfd/aktv/CH-3/AKTV.m3u8
龙华电影,https://cdn8.163189.xyz/live/lhdy/stream.m3u8
龙华戏剧,https://cdn8.163189.xyz/live/lhxj/stream.m3u8
Channel 8 ,https://s1.m16tv.cfd/aktv/channel8hd/AKTV.m3u8
PopC,https://s1.m16tv.cfd/aktv/popc/AKTV.m3u8
TVB Plus,https://s1.m16tv.cfd/aktv/tvbplus/AKTV.m3u8
tvN,https://s1.m16tv.cfd/aktv/tvn/AKTV.m3u8
明珠,https://s1.m16tv.cfd/aktv/CH-2/AKTV.m3u8
无线新闻,https://s1.m16tv.cfd/aktv/CH-1/AKTV.m3u8
美亚电影,https://s1.m16tv.cfd/aktv/hk/AKTV.m3u8
翡翠,https://s1.m16tv.cfd/aktv/CH-0/AKTV.m3u8
凤凰卫视资讯,https://s1.m16tv.cfd/aktv/CH-4/AKTV.m3u8
凤凰卫视香港,https://s1.m16tv.cfd/aktv/CH-5/AKTV.m3u8
Japan News 24H LIVE,https://s1.m16tv.cfd/aktvjp/japannews24hlive/AKTV.m3u8
日テレNEWS LIVE,https://s1.m16tv.cfd/aktvjp/ntv/AKTV.m3u8
HBO,https://s1.m16tv.cfd/aktv2/hbo/AKTV.m3u8
IQIYI,https://s1.m16tv.cfd/aktv2/iqiyi/AKTV.m3u8
VIUTV,https://s1.m16tv.cfd/aktv2/viutv/AKTV.m3u8
东森洋片,https://s1.m16tv.cfd/aktv2/CH-2/AKTV.m3u8
东森电影,https://s1.m16tv.cfd/aktv2/CH-1/AKTV.m3u8
纬来体育,https://s1.m16tv.cfd/aktv2/CH-0/AKTV.m3u8
CNA,https://s1.m16tv.cfd/aktv3/cna/AKTV.m3u8
KPOP+,https://s1.m16tv.cfd/aktv3/kpop/AKTV.m3u8
朝鲜恩情,https://s1.m16tv.cfd/aktv3/CH-0/AKTV.m3u8
民视第一,https://s1.m16tv.cfd/taiwan/CH-0/AKTV.m3u8
TVBS新闻,https://s1.m16tv.cfd/tvbs/tvbs/AKTV.m3u8
中天新闻,https://s1.m16tv.cfd/zhongtian/CH-0/AKTV.m3u8
东森新闻,https://s1.m16tv.cfd/zhongtian/CH-1/AKTV.m3u8


💓港澳台📶,#genre#
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct
TVB无线华丽,http://php.jdshipin.com/TVOD/iptv.php?id=huali
TVB无线新闻,http://php.jdshipin.com:8880/smt.php?id=inews_twn
TVB星河,http://php.jdshipin.com/TVOD/iptv.php?id=xinghe
TVB Plus,http://php.jdshipin.com/TVOD/iptv.php?id=j2
TVB千禧经典,http://php.jdshipin.com/TVOD/iptv.php?id=tvbc
TVB明珠台,http://php.jdshipin.com/TVOD/iptv.php?id=mzt2
TVB娱乐新闻,http://php.jdshipin.com/smt.php?id=Tvbentertainment
TVBJ1,http://cdn3.132.us.kg/live/j1/stream.m3u8
VIUTV,http://php.jdshipin.com/TVOD/iptv.php?id=viutv
美亚C+,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/01.m3u8
美亚电影,https://smart.pendy.dpdns.org/Smart.php?id=meiyamovie_twn
美亚电影HK(粤),p3p://167.114.175.6:55331/655f8ccc0007d2578e70f934113a2428
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/playlist.m3u8
HOY77,http://php.jdshipin.com/TVOD/iptv.php?id=hoytv2
HOY76,http://bziyunshao.synology.me:8891/bysid/76
HOY78,http://bziyunshao.synology.me:8891/bysid/78
香港面包,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
凤凰中文,https://live.tvfix.org/live/fhzw/index.m3u8
天映经典,https://live.tvfix.org/live/tyjd/index.m3u8
凤凰资讯,https://live.tvfix.org/live/fwzx/1/v4000000/index.m3u8
ROCK Action,https://live.tvfix.org/live/rockac/index.m3u8
18台赛马,https://live.tvfix.org/live/c18/index.m3u8
FashionBox,https://live.tvfix.org/live/fashion/index.m3u8
18赛马,https://live.tvfix.org/live/c18/4/v200000/index.m3u8
Nick Jr,https://live.tvfix.org/live/nickjr/index.m3u8
PopC,https://live.tvfix.org/live/popc/2/v4000000/index.m3u8
AXN,https://live.tvfix.org/live/axn/index.m3u8
凤凰香港,http://203.205.191.53/qctv.fengshows.cn/live/0701phk72.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
环球电视,http://utv1.hqtvzb.com:9999/hls/world.m3u8
凤凰卫视,http://eu.huohuoaa.tech:1025/Smart.php?id=phoenixtv_hd
澳视澳门,http://php.jdshipin.com/TVOD/iptv.php?id=asam
澳视卫星,http://php.jdshipin.com/TVOD/iptv.php?id=as
澳门Mac,http://php.jdshipin.com/PLTV/iptv.php?id=as
澳门卫视,http://61.244.22.5/ch3/ch3.live/chunklist_w1228316132.m3u8
澳门莲花,http://1033946631.cloudvdn.com/a.m3u8?domain=live-hdl.macaulotustv.com&player=1&streamid=lotustv:lotustv/macaulotustv&v3=1
澳视葡语,http://grandprix2023.asuscomm.com:8891/bysid/92.m3u8
澳门资讯,http://grandprix2023.asuscomm.com:8891/bysid/94.m3u8
澳视葡文,http://103.233.191.134:1935/ch2/ch2.live/playlist.m3u8
澳视体育,http://103.233.191.134:1935/ch4/sport_ch4.live/playlist.m3u8
澳视资讯,http://103.233.191.134:1935/ch5/info_ch5.live/playlist.m3u8
澳视综艺,http://103.233.191.134:1935/ch6/hd_ch6.live/playlist.m3u8
RTHK-31,http://php.jdshipin.com/TVOD/iptv.php?id=rthk31
RTHK-32,http://php.jdshipin.com/TVOD/iptv.php?id=rthk32
RTHK-33(CCTV1),http://php.jdshipin.com/TVOD/iptv.php?id=rthk33
RTHK-34(CGTN-D),https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream04/streamPlaylist.m3u8
RTHK-35(CGTN),https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream02/streamPlaylist.m3u8
天映,http://php.jdshipin.com/smt.php?id=Celestial
astro-QJ,http://php.jdshipin.com/smt.php?id=Quanjia
astroAec,http://php.jdshipin.com/smt.php?id=AEC
astroAod,http://php.jdshipin.com/smt.php?id=Aodhd
astro欢喜,http://php.jdshipin.com/smt.php?id=Huahee
astro爱奇艺,http://php.jdshipin.com/smt.php?id=Qiyi
亚洲卫视,https://fenghuang.tv12.xyz/173.m3u8
莲花卫视,https://fenghuang.tv12.xyz/187.m3u8


💓台湾台📶,#genre#
台视 ,http://free.cnlive.club/channel/5ef6ab90/index.m3u8?q=1752629214236
台视新闻,http://free.cnlive.club/channel/452d9d57/index.m3u8?q=1752629214236
台视综合,http://free.cnlive.club/channel/45306b98/index.m3u8?q=1752629214236
中视 ,http://free.cnlive.club/channel/dc53f4d/index.m3u8?q=1752629214236
中视新闻,http://free.cnlive.club/channel/428f1dfa/index.m3u8?q=1752629214236
中视经典,http://free.cnlive.club/channel/4291e438/index.m3u8?q=1752629214236
华视 ,http://free.cnlive.club/channel/560bcbee/index.m3u8?q=1752629214236
公视 ,http://free.cnlive.club/channel/3b838b0c/index.m3u8?q=1752629214236
公视台语,http://free.cnlive.club/channel/3ccf6783/index.m3u8?q=1752629214236
三立台湾,http://free.cnlive.club/channel/642f20a/index.m3u8?q=1752629214236
三立都会,http://free.cnlive.club/channel/72452bb/index.m3u8?q=1752629214236
三立综合,http://free.cnlive.club/channel/6e155cc/index.m3u8?q=1752629214236
三立戏剧,http://free.cnlive.club/channel/6748da0/index.m3u8?q=1752629214236
东森新闻,http://free.cnlive.club/channel/n88aa83/index.m3u8?q=1752629214236
东森财经新闻,http://free.cnlive.club/channel/209f9e70/index.m3u8?q=1752629214236
东森综合,http://free.cnlive.club/channel/n31b0a4/index.m3u8?q=1752629214236
东森戏剧,http://free.cnlive.club/channel/n9e78d0/index.m3u8?q=1752629214236
东森电影,http://free.cnlive.club/channel/n5502f4/index.m3u8?q=1752629214236
东森洋片,http://free.cnlive.club/channel/n7160b4/index.m3u8?q=1752629214236
东森幼幼,http://free.cnlive.club/channel/naa6d18/index.m3u8?q=1752629214236
东森超视,http://free.cnlive.club/channel/4210df69/index.m3u8?q=1752629214236
TVBS ,http://free.cnlive.club/channel/154f9d73/index.m3u8?q=1752629214236
TVBS 新闻,http://free.cnlive.club/channel/n69ccce92/index.m3u8?q=1752629214236
TVBS 欢乐,http://free.cnlive.club/channel/n69c10b55/index.m3u8?q=1752629214236
民视 ,http://free.cnlive.club/channel/n4d0434cf/index.m3u8?q=1752629214236
民视新闻,http://free.cnlive.club/channel/n4b747ee6/index.m3u8?q=1752629214236
民视台湾,http://free.cnlive.club/channel/n4bbbe8c9/index.m3u8?q=1752629214236
中天综合,http://free.cnlive.club/channel/41db6ede/index.m3u8?q=1752629214236
中天娱乐,http://free.cnlive.club/channel/41d6f491/index.m3u8?q=1752629214236
中天亚洲,http://free.cnlive.club/channel/41d5ac2a/index.m3u8?q=1752629214236
中天新闻,http://free.cnlive.club/channel/41d8a09d/index.m3u8?q=1752629214236
寰宇新闻,http://free.cnlive.club/channel/n43c34be8/index.m3u8?q=1752629214236
寰宇财经,http://free.cnlive.club/channel/n4332074a/index.m3u8?q=1752629214236
八大第一,http://free.cnlive.club/channel/2733018a/index.m3u8?q=1752629214236
八大综合,http://free.cnlive.club/channel/27420c52/index.m3u8?q=1752629214236
八大戏剧,http://free.cnlive.club/channel/26d54426/index.m3u8?q=1752629214236
八大娱乐,http://free.cnlive.club/channel/26b73cff/index.m3u8?q=1752629214236
纬来体育,http://free.cnlive.club/channel/5816d06e/index.m3u8?q=1752629214236
纬来精彩,http://free.cnlive.club/channel/581c2f1a/index.m3u8?q=1752629214236
纬来日本,http://free.cnlive.club/channel/58197296/index.m3u8?q=1752629214236
纬来电影,http://free.cnlive.club/channel/581b458b/index.m3u8?q=1752629214236
纬来综合,http://free.cnlive.club/channel/581c693b/index.m3u8?q=1752629214236
纬来育乐,http://free.cnlive.club/channel/581c988d/index.m3u8?q=1752629214236
爱尔达综合,http://free.cnlive.club/channel/n20929de1/index.m3u8?q=1752629214236
爱尔达影剧,http://free.cnlive.club/channel/n2109392b/index.m3u8?q=1752629214236
爱尔达体育1,http://free.cnlive.club/channel/n6cd87fd/index.m3u8?q=1752629214236
爱尔达体育2,http://free.cnlive.club/channel/n6cd87de/index.m3u8?q=1752629214236
爱尔达体育3,http://free.cnlive.club/channel/n6cd87bf/index.m3u8?q=1752629214236
非凡新闻,http://free.cnlive.club/channel/6302a884/index.m3u8?q=1752629214236
年代新闻,http://free.cnlive.club/channel/49184630/index.m3u8?q=1752629214236
龙华戏剧,http://free.cnlive.club/channel/66c51883/index.m3u8?q=1752629214236
龙华偶像,http://free.cnlive.club/channel/66c2f564/index.m3u8?q=1752629214236
龙华电影,http://free.cnlive.club/channel/66c77727/index.m3u8?q=1752629214236
龙华洋片,http://free.cnlive.club/channel/66c68ce7/index.m3u8?q=1752629214236
龙华经典,http://free.cnlive.club/channel/66c892d4/index.m3u8?q=1752629214236
靖天国际,http://free.cnlive.club/channel/63189371/index.m3u8?q=1752629214236
靖天卡通,http://free.cnlive.club/channel/63181d62/index.m3u8?q=1752629214236
大爱电视,http://free.cnlive.club/channel/46f9ba85/index.m3u8?q=1752629214236
大爱二,http://free.cnlive.club/channel/46f0bf6e/index.m3u8?q=1752629214236
EYE 旅游,http://free.cnlive.club/channel/28efa38/index.m3u8?q=1752629214236
EYE 戏剧,http://free.cnlive.club/channel/27dadb3/index.m3u8?q=1752629214236
亚洲美食,http://free.cnlive.club/channel/4258879f/index.m3u8?q=1752629214236
美食星球,http://free.cnlive.club/channel/5939fd4b/index.m3u8?q=1752629214236
TLC旅游生活,http://free.cnlive.club/channel/34964cb6/index.m3u8?q=1752629214236
亚洲旅游,http://free.cnlive.club/channel/852ca6f/index.m3u8?q=1752629214236
Arirang,http://free.cnlive.club/channel/5a358dea/index.m3u8?q=1752629214236
AXN Taiwan,http://free.cnlive.club/channel/n4e27c899/index.m3u8?q=1752629214236
MTV Live,http://free.cnlive.club/channel/731620b3/index.m3u8?q=1752629214236
HBO_,http://free.cnlive.club/channel/2d329e1c/index.m3u8?q=1752629214236
HBO_HITS,http://free.cnlive.club/channel/n54fc5ba0/index.m3u8?q=1752629214236
CINEMAX,http://free.cnlive.club/channel/7c7a1311/index.m3u8?q=1752629214236
好莱坞电影,http://free.cnlive.club/channel/n2db95de5/index.m3u8?q=1752629214236
卫视电影,http://free.cnlive.club/channel/5967d303/index.m3u8?q=1752629214236
龙祥时代,http://free.cnlive.club/channel/67548a4f/index.m3u8?q=1752629214236
美亚电影,http://free.cnlive.club/channel/5824ef5e/index.m3u8?q=1752629214236
华艺综合,http://free.cnlive.club/channel/5af2eef0/index.m3u8?q=1752629214236
博斯运动一,http://free.cnlive.club/channel/n3a1a5ced/index.m3u8?q=1752629214236
博斯运动二,http://free.cnlive.club/channel/n3a1a4bf9/index.m3u8?q=1752629214236
博斯高球一,http://free.cnlive.club/channel/n34996e5a/index.m3u8?q=1752629214236
博斯高球二,http://free.cnlive.club/channel/n34995d66/index.m3u8?q=1752629214236
博斯网球,http://free.cnlive.club/channel/4838e3b3/index.m3u8?q=1752629214236
博斯无限,http://free.cnlive.club/channel/47dd89d5/index.m3u8?q=1752629214236
好消息 2,http://free.cnlive.club/channel/n5e3decc0/index.m3u8?q=1752629214236
东森美洲2,http://38.64.72.148:80/hls/modn/list/2015/chunklist1.m3u8
TVBS新闻,http://61.221.215.25:8800/hls/9/index.m3u8
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/playlist.m3u8
华语,http://38.64.72.148:80/hls/modn/list/4002/chunklist0.m3u8
中视HD,rtmp://f13h.mine.nu/sat/tv091
番薯111,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
生命电视,http://61.216.67.119:1935/lifetv/lifetv.stream/manifest.m3u8
台视,rtmp://f13h.mine.nu/sat/tv071
华视,rtmp://f13h.mine.nu/sat/tv111
MoMoTV,rtmp://f13h.mine.nu/sat/tv761
人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8
龙华卡通,https://cdn8.163189.xyz/live/lhkt/stream.m3u8
龙华日韩,https://cdn8.163189.xyz/live/lhrh/stream.m3u8
华语电视2,http://38.64.72.148:80/hls/modn/list/4002/chunklist0.m3u8
华语电视3,http://38.64.72.148:80/hls/modn/list/4003/chunklist0.m3u8
EYE-戏剧,https://haoyunlai.serv00.net/Smartv-1.php?id=eyetvxiju_twn
ELTA影剧,https://haoyunlai.serv00.net/Smartv-1.php?id=eltayingju_twn
Astr爱奇,https://haoyunlai.serv00.net/Smartv-1.php?id=Qiyi
AstrQJ国,https://haoyunlai.serv00.net/Smartv-1.php?id=Quanjia
Astr欢喜,https://haoyunlai.serv00.net/Smartv-1.php?id=Huahee
三立新闻,http://122.117.71.103:8542/三立新闻.m3u8
TVBS精彩,http://108.181.20.197/livehttpplay?channel_id=20136
壹新闻,http://108.181.20.197/livehttpplay?channel_id=20028
壹新聞,http://108.181.20.197/livehttpplay?channel_id=20028
年代新聞,http://108.181.20.197/livehttpplay?channel_id=20033
国兴卫视,http://108.181.20.197/livehttpplay?channel_id=20164
非凡新聞,rtmp://f13h.mine.nu/sat/tv581
緯來體育,http://bxtv.3a.ink/api.php?id=wlty
中天新聞台,http://bxtv.3a.ink/api.php?id=ztxw
龙祥电影,https://smart.pendy.dpdns.org/Smart.php?id=lungxiangtime_twn
tvbs新闻,https://smart.pendy.dpdns.org/Smart.php?id=tvbs_n
民视闽南,https://smart.pendy.dpdns.org/Smart.php?id=ftvhd_taiwan
中视闽南,https://smart.pendy.dpdns.org/Smart.php?id=zhongshihd_twn
华视闽南,https://smart.pendy.dpdns.org/Smart.php?id=ctshd_twn
台视闽南,https://smart.pendy.dpdns.org/Smart.php?id=ttv_taiwan
tvbs闽南,https://smart.pendy.dpdns.org/Smart.php?id=tvbs
tvbs欢乐,https://smart.pendy.dpdns.org/Smart.php?id=tvbshuanle_twn
东森财经,https://smart.pendy.dpdns.org/Smart.php?id=ettvcaijing_twn
阿里郎综,https://smart.pendy.dpdns.org/Smart.php?id=arirang_twn
AXN电影,https://smart.pendy.dpdns.org/Smart.php?id=axn_twn
CInemax,https://smart.pendy.dpdns.org/Smart.php?id=cinemax_twn
HBo,https://smart.pendy.dpdns.org/Smart.php?id=hbohd_twn
HBo家庭,https://smart.pendy.dpdns.org/Smart.php?id=fyi_twn
好莱电影,https://smart.pendy.dpdns.org/Smart.php?id=hollywoodmovies_twn
大爱壹,https://smart.pendy.dpdns.org/Smart.php?id=daai_twn
大爱贰,https://smart.pendy.dpdns.org/Smart.php?id=daai2_twn
好消息贰,https://smart.pendy.dpdns.org/Smart.php?id=good2_twn
三立闽南,https://smart.pendy.dpdns.org/Smart.php?id=sanlitaiwan
ELta影剧,https://smart.pendy.dpdns.org/Smart.php?id=eltayingju_twn
ELta综合,https://smart.pendy.dpdns.org/Smart.php?id=eltazonghe_twn
ELTA体1,https://smart.pendy.dpdns.org/Smart.php?id=eltasport_twn
ELTA体3,https://smart.pendy.dpdns.org/Smart.php?id=eltasport3_twn
Eleven一,https://smart.pendy.dpdns.org/Smart.php?id=golfchannel_twn
博斯运动壹特,https://smart.pendy.dpdns.org/Smart.php?id=bosisport1_twn
博斯运动贰特,https://smart.pendy.dpdns.org/Smart.php?id=bosisport2_twn
博斯高球壹特,https://smart.pendy.dpdns.org/Smart.php?id=bosigolf1_twn
博斯高球贰特,https://smart.pendy.dpdns.org/Smart.php?id=bosigolf2_twn
探索亚洲,https://smart.pendy.dpdns.org/Smart.php?id=discoverytwn_twn
野生动物,https://smart.pendy.dpdns.org/Smart.php?id=natgeowild_twn
亚洲TLC,https://smart.pendy.dpdns.org/Smart.php?id=tlc_twn
EYE-旅游,https://smart.pendy.dpdns.org/Smart.php?id=eyetvtravel_twn
MTv,https://smart.pendy.dpdns.org/Smart.php?id=mtvhd_twn
HISTORY,http://37.27.111.214:8080/live/27/hls.m3u8
HITs电影,http://37.27.111.214:8080/live/28/hls.m3u8
大立电视,http://www.dalitv.com.tw:4568/live/dali/index.m3u8
Taiwan Good TV General,http://live.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch1-3.m3u8
Taiwan Good TV Truth,http://live.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch2-3.m3u8
中天新闻1,https://fenghuang.tv12.xyz/1001.m3u8
中天新闻2,https://fenghuang.tv12.xyz/1002.m3u8


💓咪咕直播,#genre#
咪咕视频_8M1080_咪视通-1,http://jackgao.top:35455/itv/3000000001000005308.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-2,http://jackgao.top:35455/itv/3000000001000005969.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-3,http://jackgao.top:35455/itv/3000000001000007218.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-4,http://jackgao.top:35455/itv/3000000001000008001.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-5,http://jackgao.top:35455/itv/3000000001000008176.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-6,http://jackgao.top:35455/itv/3000000001000008379.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-7,http://jackgao.top:35455/itv/3000000001000010129.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-8,http://jackgao.top:35455/itv/3000000001000010948.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-9,http://jackgao.top:35455/itv/3000000001000028638.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-10,http://jackgao.top:35455/itv/3000000001000031494.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-11,http://jackgao.top:35455/itv/3000000010000005837.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-12,http://jackgao.top:35455/itv/3000000020000011518.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-13,http://jackgao.top:35455/itv/3000000020000011519.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-14,http://jackgao.top:35455/itv/3000000020000011520.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-15,http://jackgao.top:35455/itv/3000000020000011521.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-16,http://jackgao.top:35455/itv/3000000020000011522.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-17,http://jackgao.top:35455/itv/3000000020000011523.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-18,http://jackgao.top:35455/itv/3000000020000011524.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-19,http://jackgao.top:35455/itv/3000000020000011525.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-20,http://jackgao.top:35455/itv/3000000020000011528.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-21,http://jackgao.top:35455/itv/3000000020000011529.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-22,http://jackgao.top:35455/itv/3000000020000011530.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-23,http://jackgao.top:35455/itv/3000000020000011531.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-24,http://jackgao.top:35455/itv/3000000010000000097.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-25,http://jackgao.top:35455/itv/3000000010000002019.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-26,http://jackgao.top:35455/itv/3000000010000002809.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-27,http://jackgao.top:35455/itv/3000000010000003915.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-28,http://jackgao.top:35455/itv/3000000010000004193.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-29,http://jackgao.top:35455/itv/3000000010000006077.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-30,http://jackgao.top:35455/itv/3000000010000006658.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-31,http://jackgao.top:35455/itv/3000000010000009788.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-32,http://jackgao.top:35455/itv/3000000010000010833.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-33,http://jackgao.top:35455/itv/3000000010000011297.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-34,http://jackgao.top:35455/itv/3000000010000011518.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-35,http://jackgao.top:35455/itv/3000000010000012558.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-36,http://jackgao.top:35455/itv/3000000010000012616.m3u8?cdn=FifastbLive
